Year,DwellRecType,DwellStatus,Area,Count
2006,1,2,056,849
2006,1,2,057,636
2006,1,2,058,1263
2006,1,2,059,924
2006,1,2,060,9441
2006,1,2,062,1203
2006,1,2,063,1164
2006,1,2,064,1440
2006,1,2,065,1134
2006,1,2,066,495
2006,1,2,067,51
2006,1,2,068,1746
2006,1,2,069,1911
2006,1,2,070,3840
2006,1,2,071,3612
2006,1,2,072,1518
2006,1,2,073,2550
2006,1,2,074,477
2006,1,2,075,1575
2006,1,2,076,33330
2006,1,2,999,42
2006,1,2,999999,159273
2006,1,2,777,159228
2006,2,2,001,
2006,2,2,002,
2006,2,2,003,
2006,2,2,011,
2006,2,2,012,
2006,2,2,013,
2006,2,2,015,
2006,2,2,016,
2006,2,2,017,
2006,2,2,018,
2006,2,2,019,
2006,2,2,020,
2006,2,2,021,
2006,2,2,022,
2006,2,2,023,
2006,2,2,024,
2006,2,2,025,
2006,2,2,026,
2006,2,2,027,
2006,2,2,028,
2006,2,2,029,
2006,2,2,030,
2006,2,2,031,
2006,2,2,032,
2006,2,2,033,
2006,2,2,034,
2006,2,2,035,
2006,2,2,036,
2006,2,2,037,
2006,2,2,038,
2006,2,2,039,
2006,2,2,040,
2006,2,2,041,
2006,2,2,042,
2006,2,2,043,
2006,2,2,044,
2006,2,2,045,
2006,2,2,046,
2006,2,2,047,
2006,2,2,048,
2006,2,2,049,
2006,2,2,050,
2006,2,2,051,
2006,2,2,052,
2006,2,2,053,
2006,2,2,054,
2006,2,2,055,
2006,2,2,056,
2006,2,2,057,
2006,2,2,058,
2006,2,2,059,
2006,2,2,060,
2006,2,2,062,
2006,2,2,063,
2006,2,2,064,
2006,2,2,065,
2006,2,2,066,
2006,2,2,067,
2006,2,2,068,
2006,2,2,069,
2006,2,2,070,
2006,2,2,071,
2006,2,2,072,
2006,2,2,073,
2006,2,2,074,
2006,2,2,075,
2006,2,2,076,
2006,2,2,999,
2006,2,2,999999,
2006,2,2,777,
2006,99,2,001,
2006,99,2,002,
2006,99,2,003,
2006,99,2,011,
2006,99,2,012,
2006,99,2,013,
2006,99,2,015,
2006,99,2,016,
2006,99,2,017,
2006,99,2,018,
2006,99,2,019,
2006,99,2,020,
2006,99,2,021,
2006,99,2,022,
2006,99,2,023,
2006,99,2,024,
2006,99,2,025,
2006,99,2,026,
2006,99,2,027,
2006,99,2,028,
2006,99,2,029,
2006,99,2,030,
2006,99,2,031,
2006,99,2,032,
2006,99,2,033,
2006,99,2,034,
2006,99,2,035,
2006,99,2,036,
2006,99,2,037,
2006,99,2,038,
2006,99,2,039,
2006,99,2,040,
2006,99,2,041,
2006,99,2,042,
2006,99,2,043,
2006,99,2,044,
2006,99,2,045,
2006,99,2,046,
2006,99,2,047,
2006,99,2,048,
2006,99,2,049,
2006,99,2,050,
2006,99,2,051,
2006,99,2,052,
2006,99,2,053,
2006,99,2,054,
2006,99,2,055,
2006,99,2,056,
2006,99,2,057,
2006,99,2,058,
2006,99,2,059,
2006,99,2,060,
2006,99,2,062,
2006,99,2,063,
2006,99,2,064,
2006,99,2,065,
2006,99,2,066,
2006,99,2,067,
2006,99,2,068,
2006,99,2,069,
2006,99,2,070,
2006,99,2,071,
2006,99,2,072,
2006,99,2,073,
2006,99,2,074,
2006,99,2,075,
2006,99,2,076,
2006,99,2,999,
2006,99,2,999999,
2006,99,2,777,
2006,1,999,001,25197
2006,1,999,002,32091
2006,1,999,003,9315
2006,1,999,011,22302
2006,1,999,012,8058
2006,1,999,013,21702
2006,1,999,015,12090
2006,1,999,016,48783
2006,1,999,017,16668
2006,1,999,018,3648
2006,1,999,019,9159
2006,1,999,020,4167
2006,1,999,021,17895
2006,1,999,022,18177
2006,1,999,023,44868
2006,1,999,024,26475
2006,1,999,025,13224
2006,1,999,026,2640
2006,1,999,027,4047
2006,1,999,028,17262
2006,1,999,029,3948
2006,1,999,030,27345
2006,1,999,031,22983
2006,1,999,032,5646
2006,1,999,033,28710
2006,1,999,034,3747
2006,1,999,035,11277
2006,1,999,036,6747
2006,1,999,037,18498
2006,1,999,038,6468
2006,1,999,039,10722
2006,1,999,040,30183
2006,1,999,041,7596
2006,1,999,042,14169
2006,1,999,043,22359
2006,1,999,044,16323
2006,1,999,045,14916
2006,1,999,046,37449
2006,1,999,047,72789
2006,1,999,048,10236
2006,1,999,049,3141
2006,1,999,050,4725
2006,1,999,051,19803
2006,1,999,052,18372
2006,1,999,053,20262
2006,1,999,054,1896
2006,1,999,055,5007
2006,1,999,056,6036
2006,1,999,057,4038
2006,1,999,058,5532
2006,1,999,059,16842
2006,1,999,060,144168
2006,1,999,062,12765
2006,1,999,063,12090
2006,1,999,064,19041
2006,1,999,065,2664
2006,1,999,066,3480
2006,1,999,067,300
2006,1,999,068,10335
2006,1,999,069,8736
2006,1,999,070,12930
2006,1,999,071,48420
2006,1,999,072,8139
2006,1,999,073,13461
2006,1,999,074,5340
2006,1,999,075,21600
2006,1,999,076,471939
2006,1,999,999,96
2006,1,999,999999,1631019
2006,1,999,777,1630920
2006,2,999,001,
2006,2,999,002,
2006,2,999,003,
2006,2,999,011,
2006,2,999,012,
2006,2,999,013,
2006,2,999,015,
2006,2,999,016,
2006,2,999,017,
2006,2,999,018,
2006,2,999,019,
2006,2,999,020,
2006,2,999,021,
2006,2,999,022,
2006,2,999,023,
2006,2,999,024,
2006,2,999,025,
2006,2,999,026,
2006,2,999,027,
2006,2,999,028,
2006,2,999,029,
2006,2,999,030,
2006,2,999,031,
2006,2,999,032,
2006,2,999,033,
2006,2,999,034,
2006,2,999,035,
2006,2,999,036,
2006,2,999,037,
2006,2,999,038,
2006,2,999,039,
2006,2,999,040,
2006,2,999,041,
2006,2,999,042,
2006,2,999,043,
2006,2,999,044,
2006,2,999,045,
2006,2,999,046,
2006,2,999,047,
2006,2,999,048,
2006,2,999,049,
2006,2,999,050,
2006,2,999,051,
2006,2,999,052,
2006,2,999,053,
2006,2,999,054,
2006,2,999,055,
2006,2,999,056,
2006,2,999,057,
2006,2,999,058,
2006,2,999,059,
2006,2,999,060,
2006,2,999,062,
2006,2,999,063,
2006,2,999,064,
2006,2,999,065,
2006,2,999,066,
2006,2,999,067,
2006,2,999,068,
2006,2,999,069,
2006,2,999,070,
2006,2,999,071,
2006,2,999,072,
2006,2,999,073,
2006,2,999,074,
2006,2,999,075,
2006,2,999,076,
2006,2,999,999,
2006,2,999,999999,
2006,2,999,777,
2006,99,999,001,
2006,99,999,002,
2006,99,999,003,
2006,99,999,011,
2006,99,999,012,
2006,99,999,013,
2006,99,999,015,
2006,99,999,016,
2006,99,999,017,
2006,99,999,018,
2006,99,999,019,
2006,99,999,020,
2006,99,999,021,
2006,99,999,022,
2006,99,999,023,
2006,99,999,024,
2006,99,999,025,
2006,99,999,026,
2006,99,999,027,
2006,99,999,028,
2006,99,999,029,
2006,99,999,030,
2006,99,999,031,
2006,99,999,032,
2006,99,999,033,
2006,99,999,034,
2006,99,999,035,
2006,99,999,036,
2006,99,999,037,
2006,99,999,038,
2006,99,999,039,
2006,99,999,040,
2006,99,999,041,
2006,99,999,042,
2006,99,999,043,
2006,99,999,044,
2006,99,999,045,
2006,99,999,046,
2006,99,999,047,
2006,99,999,048,
2006,99,999,049,
2006,99,999,050,
2006,99,999,051,
2006,99,999,052,
2006,99,999,053,
2006,99,999,054,
2006,99,999,055,
2006,99,999,056,
2006,99,999,057,
2006,99,999,058,
2006,99,999,059,
2006,99,999,060,
2006,99,999,062,
2006,99,999,063,
2006,99,999,064,
2006,99,999,065,
2006,99,999,066,
2006,99,999,067,
2006,99,999,068,
2006,99,999,069,
2006,99,999,070,
2006,99,999,071,
2006,99,999,072,
2006,99,999,073,
2006,99,999,074,
2006,99,999,075,
2006,99,999,076,
2006,99,999,999,
2006,99,999,999999,
2006,99,999,777,
2006,1,9999,001,25524
2006,1,9999,002,32463
2006,1,9999,003,9432
2006,1,9999,011,22539
2006,1,9999,012,8121
2006,1,9999,013,21981
2006,1,9999,015,12171
2006,1,9999,016,49272
2006,1,9999,017,16866
2006,1,9999,018,3684
2006,1,9999,019,9207
2006,1,9999,020,4188
2006,1,9999,021,18048
2006,1,9999,022,18366
2006,1,9999,023,45315
2006,1,9999,024,26640
2006,1,9999,025,13314
2006,1,9999,026,2640
2006,1,9999,027,4071
2006,1,9999,028,17346
2006,1,9999,029,3966
2006,1,9999,030,27618
2006,1,9999,031,23133
2006,1,9999,032,5688
2006,1,9999,033,28980
2006,1,9999,034,3762
2006,1,9999,035,11343
2006,1,9999,036,6807
2006,1,9999,037,18573
2006,1,9999,038,6486
2006,1,9999,039,10812
2006,1,9999,040,30378
2006,1,9999,041,7626
2006,1,9999,042,14280
2006,1,9999,043,22530
2006,1,9999,044,16434
2006,1,9999,045,15060
2006,1,9999,046,37617
2006,1,9999,047,73170
2006,1,9999,048,10356
2006,1,9999,049,3180
2006,1,9999,050,4782
2006,1,9999,051,19962
2006,1,9999,052,18513
2006,1,9999,053,20514
2006,1,9999,054,1911
2006,1,9999,055,5052
2006,1,9999,056,6093
2006,1,9999,057,4077
2006,1,9999,058,5595
2006,1,9999,059,17073
2006,1,9999,060,145098
2006,1,9999,062,13023
2006,1,9999,063,12186
2006,1,9999,064,19158
2006,1,9999,065,2712
2006,1,9999,066,3501
2006,1,9999,067,300
2006,1,9999,068,10407
2006,1,9999,069,8853
2006,1,9999,070,13269
2006,1,9999,071,48663
2006,1,9999,072,8205
2006,1,9999,073,13560
2006,1,9999,074,5373
2006,1,9999,075,21723
2006,1,9999,076,475920
2006,1,9999,999,99
2006,1,9999,999999,1644579
2006,1,9999,777,1644480
2006,2,9999,001,
2006,2,9999,002,
2006,2,9999,003,
2006,2,9999,011,
2006,2,9999,012,
2006,2,9999,013,
2006,2,9999,015,
2006,2,9999,016,
2006,2,9999,017,
2006,2,9999,018,
2006,2,9999,019,
2006,2,9999,020,
2006,2,9999,021,
2006,2,9999,022,
2006,2,9999,023,
2006,2,9999,024,
2006,2,9999,025,
2006,2,9999,026,
2006,2,9999,027,
2006,2,9999,028,
2006,2,9999,029,
2006,2,9999,030,
2006,2,9999,031,
2006,2,9999,032,
2006,2,9999,033,
2006,2,9999,034,
2006,2,9999,035,
2006,2,9999,036,
2006,2,9999,037,
2006,2,9999,038,
2006,2,9999,039,
2006,2,9999,040,
2006,2,9999,041,
2006,2,9999,042,
2006,2,9999,043,
2006,2,9999,044,
2006,2,9999,045,
2006,2,9999,046,
2006,2,9999,047,
2006,2,9999,048,
2006,2,9999,049,
2006,2,9999,050,
2006,2,9999,051,
2006,2,9999,052,
2006,2,9999,053,
2006,2,9999,054,
2006,2,9999,055,
2006,2,9999,056,
2006,2,9999,057,
2006,2,9999,058,
2006,2,9999,059,
2006,2,9999,060,
2006,2,9999,062,
2006,2,9999,063,
2006,2,9999,064,
2006,2,9999,065,
2006,2,9999,066,
2006,2,9999,067,
2006,2,9999,068,
2006,2,9999,069,
2006,2,9999,070,
2006,2,9999,071,
2006,2,9999,072,
2006,2,9999,073,
2006,2,9999,074,
2006,2,9999,075,
2006,2,9999,076,
2006,2,9999,999,
2006,2,9999,999999,
2006,2,9999,777,
2006,99,9999,001,
2006,99,9999,002,
2006,99,9999,003,
2006,99,9999,011,
2006,99,9999,012,
2006,99,9999,013,
2006,99,9999,015,
2006,99,9999,016,
2006,99,9999,017,
2006,99,9999,018,
2006,99,9999,019,
2006,99,9999,020,
2006,99,9999,021,
2006,99,9999,022,
2006,99,9999,023,
2006,99,9999,024,
2006,99,9999,025,
2006,99,9999,026,
2006,99,9999,027,
2006,99,9999,028,
2006,99,9999,029,
2006,99,9999,030,
2006,99,9999,031,
2006,99,9999,032,
2006,99,9999,033,
2006,99,9999,034,
2006,99,9999,035,
2006,99,9999,036,
2006,99,9999,037,
2006,99,9999,038,
2006,99,9999,039,
2006,99,9999,040,
2006,99,9999,041,
2006,99,9999,042,
2006,99,9999,043,
2006,99,9999,044,
2006,99,9999,045,
2006,99,9999,046,
2006,99,9999,047,
2006,99,9999,048,
2006,99,9999,049,
2006,99,9999,050,
2006,99,9999,051,
2006,99,9999,052,
2006,99,9999,053,
2006,99,9999,054,
2006,99,9999,055,
2006,99,9999,056,
2006,99,9999,057,
2006,99,9999,058,
2006,99,9999,059,
2006,99,9999,060,
2006,99,9999,062,
2006,99,9999,063,
2006,99,9999,064,
2006,99,9999,065,
2006,99,9999,066,
2006,99,9999,067,
2006,99,9999,068,
2006,99,9999,069,
2006,99,9999,070,
2006,99,9999,071,
2006,99,9999,072,
2006,99,9999,073,
2006,99,9999,074,
2006,99,9999,075,
2006,99,9999,076,
2006,99,9999,999,
2006,99,9999,999999,
2006,99,9999,777,
2006,1,11,DHB01,55500
2006,1,11,DHB02,168264
2006,1,11,DHB03,144987
2006,1,11,DHB04,130239
2006,1,11,DHB05,124470
2006,1,11,DHB06,35889
2006,1,11,DHB07,73746
2006,1,11,DHB08,15663
2006,1,11,DHB09,40350
2006,1,11,DHB10,55182
2006,1,11,DHB11,24369
2006,1,11,DHB12,60186
2006,1,11,DHB13,49848
2006,1,11,DHB14,100341
2006,1,11,DHB15,15447
2006,1,11,DHB16,51300
2006,1,11,DHB17,12771
2006,1,11,DHB18,179097
2006,1,11,DHB19,22113
2006,1,11,DHB22,111732
2006,1,11,DHB99,249
2006,1,11,DHB9999,1471746
2006,1,11,DHB777,1471497
2006,2,11,DHB01,405
2006,2,11,DHB02,297
2006,2,11,DHB03,555
2006,2,11,DHB04,237
2006,2,11,DHB05,591
2006,2,11,DHB06,339
2006,2,11,DHB07,267
2006,2,11,DHB08,102
2006,2,11,DHB09,180
2006,2,11,DHB10,294
2006,2,11,DHB11,159
2006,2,11,DHB12,237
2006,2,11,DHB13,117
2006,2,11,DHB14,282
2006,2,11,DHB15,78
2006,2,11,DHB16,531
2006,2,11,DHB17,249
2006,2,11,DHB18,837
2006,2,11,DHB19,183
2006,2,11,DHB22,984
2006,2,11,DHB99,33
2006,2,11,DHB9999,6963
2006,2,11,DHB777,6927
2006,99,11,DHB01,55905
2006,99,11,DHB02,168561
2006,99,11,DHB03,145545
2006,99,11,DHB04,130476
2006,99,11,DHB05,125064
2006,99,11,DHB06,36231
2006,99,11,DHB07,74013
2006,99,11,DHB08,15762
2006,99,11,DHB09,40527
2006,99,11,DHB10,55473
2006,99,11,DHB11,24531
2006,99,11,DHB12,60420
2006,99,11,DHB13,49968
2006,99,11,DHB14,100623
2006,99,11,DHB15,15528
2006,99,11,DHB16,51828
2006,99,11,DHB17,13020
2006,99,11,DHB18,179934
2006,99,11,DHB19,22296
2006,99,11,DHB22,112713
2006,99,11,DHB99,282
2006,99,11,DHB9999,1478709
2006,99,11,DHB777,1478427
2006,1,21,DHB01,3513
2006,1,21,DHB02,3855
2006,1,21,DHB03,3927
2006,1,21,DHB04,2418
2006,1,21,DHB05,5085
2006,1,21,DHB06,2091
2006,1,21,DHB07,3066
2006,1,21,DHB08,537
2006,1,21,DHB09,1236
2006,1,21,DHB10,1578
2006,1,21,DHB11,834
2006,1,21,DHB12,2022
2006,1,21,DHB13,1005
2006,1,21,DHB14,3000
2006,1,21,DHB15,777
2006,1,21,DHB16,2277
2006,1,21,DHB17,738
2006,1,21,DHB18,5109
2006,1,21,DHB19,1083
2006,1,21,DHB22,4941
2006,1,21,DHB99,27
2006,1,21,DHB9999,49122
2006,1,21,DHB777,49095
2006,1,22,DHB01,7578
2006,1,22,DHB02,9495
2006,1,22,DHB03,9333
2006,1,22,DHB04,4902
2006,1,22,DHB05,15429
2006,1,22,DHB06,6387
2006,1,22,DHB07,6192
2006,1,22,DHB08,1062
2006,1,22,DHB09,2145
2006,1,22,DHB10,3162
2006,1,22,DHB11,2376
2006,1,22,DHB12,4398
2006,1,22,DHB13,1497
2006,1,22,DHB14,4200
2006,1,22,DHB15,1875
2006,1,22,DHB16,4863
2006,1,22,DHB17,1575
2006,1,22,DHB18,9384
2006,1,22,DHB19,1986
2006,1,22,DHB22,12297
2006,1,22,DHB99,12
2006,1,22,DHB9999,110151
2006,1,22,DHB777,110139
2006,1,31,DHB01,819
2006,1,31,DHB02,1530
2006,1,31,DHB03,1452
2006,1,31,DHB04,1047
2006,1,31,DHB05,1419
2006,1,31,DHB06,318
2006,1,31,DHB07,753
2006,1,31,DHB08,84
2006,1,31,DHB09,351
2006,1,31,DHB10,480
2006,1,31,DHB11,135
2006,1,31,DHB12,459
2006,1,31,DHB13,315
2006,1,31,DHB14,621
2006,1,31,DHB15,219
2006,1,31,DHB16,555
2006,1,31,DHB17,147
2006,1,31,DHB18,1596
2006,1,31,DHB19,183
2006,1,31,DHB22,1080
2006,1,31,DHB99,0
2006,1,31,DHB9999,13557
2006,1,31,DHB777,13557
2006,2,21,DHB01,
2006,2,21,DHB02,
2006,2,21,DHB03,
2006,2,21,DHB04,
2006,2,21,DHB05,
2006,2,21,DHB06,
2006,2,21,DHB07,
2006,2,21,DHB08,
2006,2,21,DHB09,
2006,2,21,DHB10,
2006,2,21,DHB11,
2006,2,21,DHB12,
2006,2,21,DHB13,
2006,2,21,DHB14,
2006,2,21,DHB15,
2006,2,21,DHB16,
2006,2,21,DHB17,
2006,2,21,DHB18,
2006,2,21,DHB19,
2006,2,21,DHB22,
2006,2,21,DHB99,
2006,2,21,DHB9999,
2006,2,21,DHB777,
2006,2,22,DHB01,
2006,2,22,DHB02,
2006,2,22,DHB03,
2006,2,22,DHB04,
2006,2,22,DHB05,
2006,2,22,DHB06,
2006,2,22,DHB07,
2006,2,22,DHB08,
2006,2,22,DHB09,
2006,2,22,DHB10,
2006,2,22,DHB11,
2006,2,22,DHB12,
2006,2,22,DHB13,
2006,2,22,DHB14,
2006,2,22,DHB15,
2006,2,22,DHB16,
2006,2,22,DHB17,
2006,2,22,DHB18,
2006,2,22,DHB19,
2006,2,22,DHB22,
2006,2,22,DHB99,
2006,2,22,DHB9999,
2006,2,22,DHB777,
2006,2,31,DHB01,
2006,2,31,DHB02,
2006,2,31,DHB03,
2006,2,31,DHB04,
2006,2,31,DHB05,
2006,2,31,DHB06,
2006,2,31,DHB07,
2006,2,31,DHB08,
2006,2,31,DHB09,
2006,2,31,DHB10,
2006,2,31,DHB11,
2006,2,31,DHB12,
2006,2,31,DHB13,
2006,2,31,DHB14,
2006,2,31,DHB15,
2006,2,31,DHB16,
2006,2,31,DHB17,
2006,2,31,DHB18,
2006,2,31,DHB19,
2006,2,31,DHB22,
2006,2,31,DHB99,
2006,2,31,DHB9999,
2006,2,31,DHB777,
2006,99,21,DHB01,
2006,99,21,DHB02,
2006,99,21,DHB03,
2006,99,21,DHB04,
2006,99,21,DHB05,
2006,99,21,DHB06,
2006,99,21,DHB07,
2006,99,21,DHB08,
2006,99,21,DHB09,
2006,99,21,DHB10,
2006,99,21,DHB11,
2006,99,21,DHB12,
2006,99,21,DHB13,
2006,99,21,DHB14,
2006,99,21,DHB15,
2006,99,21,DHB16,
2006,99,21,DHB17,
2006,99,21,DHB18,
2006,99,21,DHB19,
2006,99,21,DHB22,
2006,99,21,DHB99,
2006,99,21,DHB9999,
2006,99,21,DHB777,
2006,99,22,DHB01,
2006,99,22,DHB02,
2006,99,22,DHB03,
2006,99,22,DHB04,
2006,99,22,DHB05,
2006,99,22,DHB06,
2006,99,22,DHB07,
2006,99,22,DHB08,
2006,99,22,DHB09,
2006,99,22,DHB10,
2006,99,22,DHB11,
2006,99,22,DHB12,
2006,99,22,DHB13,
2006,99,22,DHB14,
2006,99,22,DHB15,
2006,99,22,DHB16,
2006,99,22,DHB17,
2006,99,22,DHB18,
2006,99,22,DHB19,
2006,99,22,DHB22,
2006,99,22,DHB99,
2006,99,22,DHB9999,
2006,99,22,DHB777,
2006,99,31,DHB01,
2006,99,31,DHB02,
2006,99,31,DHB03,
2006,99,31,DHB04,
2006,99,31,DHB05,
2006,99,31,DHB06,
2006,99,31,DHB07,
2006,99,31,DHB08,
2006,99,31,DHB09,
2006,99,31,DHB10,
2006,99,31,DHB11,
2006,99,31,DHB12,
2006,99,31,DHB13,
2006,99,31,DHB14,
2006,99,31,DHB15,
2006,99,31,DHB16,
2006,99,31,DHB17,
2006,99,31,DHB18,
2006,99,31,DHB19,
2006,99,31,DHB22,
2006,99,31,DHB99,
2006,99,31,DHB9999,
2006,99,31,DHB777,
2006,1,2,DHB01,11091
2006,1,2,DHB02,13350
2006,1,2,DHB03,13260
2006,1,2,DHB04,7320
2006,1,2,DHB05,20514
2006,1,2,DHB06,8478
2006,1,2,DHB07,9258
2006,1,2,DHB08,1599
2006,1,2,DHB09,3381
2006,1,2,DHB10,4740
2006,1,2,DHB11,3210
2006,1,2,DHB12,6420
2006,1,2,DHB13,2502
2006,1,2,DHB14,7200
2006,1,2,DHB15,2652
2006,1,2,DHB16,7140
2006,1,2,DHB17,2313
2006,1,2,DHB18,14493
2006,1,2,DHB19,3069
2006,1,2,DHB22,17238
2006,1,2,DHB99,39
2006,1,2,DHB9999,159273
2006,1,2,DHB777,159234
2006,2,2,DHB01,
2006,2,2,DHB02,
2006,2,2,DHB03,
2006,2,2,DHB04,
2006,2,2,DHB05,
2006,2,2,DHB06,
2006,2,2,DHB07,
2006,2,2,DHB08,
2006,2,2,DHB09,
2006,2,2,DHB10,
2006,2,2,DHB11,
2006,2,2,DHB12,
2006,2,2,DHB13,
2006,2,2,DHB14,
2006,2,2,DHB15,
2006,2,2,DHB16,
2006,2,2,DHB17,
2006,2,2,DHB18,
2006,2,2,DHB19,
2006,2,2,DHB22,
2006,2,2,DHB99,
2006,2,2,DHB9999,
2006,2,2,DHB777,
2006,99,2,DHB01,
2006,99,2,DHB02,
2006,99,2,DHB03,
2006,99,2,DHB04,
2006,99,2,DHB05,
2006,99,2,DHB06,
2006,99,2,DHB07,
2006,99,2,DHB08,
2006,99,2,DHB09,
2006,99,2,DHB10,
2006,99,2,DHB11,
2006,99,2,DHB12,
2006,99,2,DHB13,
2006,99,2,DHB14,
2006,99,2,DHB15,
2006,99,2,DHB16,
2006,99,2,DHB17,
2006,99,2,DHB18,
2006,99,2,DHB19,
2006,99,2,DHB22,
2006,99,2,DHB99,
2006,99,2,DHB9999,
2006,99,2,DHB777,
2006,1,999,DHB01,66591
2006,1,999,DHB02,181614
2006,1,999,DHB03,158247
2006,1,999,DHB04,137559
2006,1,999,DHB05,144984
2006,1,999,DHB06,44367
2006,1,999,DHB07,83004
2006,1,999,DHB08,17262
2006,1,999,DHB09,43731
2006,1,999,DHB10,59922
2006,1,999,DHB11,27579
2006,1,999,DHB12,66606
2006,1,999,DHB13,52350
2006,1,999,DHB14,107541
2006,1,999,DHB15,18099
2006,1,999,DHB16,58440
2006,1,999,DHB17,15084
2006,1,999,DHB18,193590
2006,1,999,DHB19,25182
2006,1,999,DHB22,128970
2006,1,999,DHB99,288
2006,1,999,DHB9999,1631019
2006,1,999,DHB777,1630731
2006,2,999,DHB01,
2006,2,999,DHB02,
2006,2,999,DHB03,
2006,2,999,DHB04,
2006,2,999,DHB05,
2006,2,999,DHB06,
2006,2,999,DHB07,
2006,2,999,DHB08,
2006,2,999,DHB09,
2006,2,999,DHB10,
2006,2,999,DHB11,
2006,2,999,DHB12,
2006,2,999,DHB13,
2006,2,999,DHB14,
2006,2,999,DHB15,
2006,2,999,DHB16,
2006,2,999,DHB17,
2006,2,999,DHB18,
2006,2,999,DHB19,
2006,2,999,DHB22,
2006,2,999,DHB99,
2006,2,999,DHB9999,
2006,2,999,DHB777,
2006,99,999,DHB01,
2006,99,999,DHB02,
2006,99,999,DHB03,
2006,99,999,DHB04,
2006,99,999,DHB05,
2006,99,999,DHB06,
2006,99,999,DHB07,
2006,99,999,DHB08,
2006,99,999,DHB09,
2006,99,999,DHB10,
2006,99,999,DHB11,
2006,99,999,DHB12,
2006,99,999,DHB13,
2006,99,999,DHB14,
2006,99,999,DHB15,
2006,99,999,DHB16,
2006,99,999,DHB17,
2006,99,999,DHB18,
2006,99,999,DHB19,
2006,99,999,DHB22,
2006,99,999,DHB99,
2006,99,999,DHB9999,
2006,99,999,DHB777,
2006,1,9999,DHB01,67413
2006,1,9999,DHB02,183147
2006,1,9999,DHB03,159702
2006,1,9999,DHB04,138603
2006,1,9999,DHB05,146403
2006,1,9999,DHB06,44682
2006,1,9999,DHB07,83757
2006,1,9999,DHB08,17346
2006,1,9999,DHB09,44082
2006,1,9999,DHB10,60402
2006,1,9999,DHB11,27714
2006,1,9999,DHB12,67065
2006,1,9999,DHB13,52665
2006,1,9999,DHB14,108165
2006,1,9999,DHB15,18321
2006,1,9999,DHB16,58992
2006,1,9999,DHB17,15228
2006,1,9999,DHB18,195183
2006,1,9999,DHB19,25368
2006,1,9999,DHB22,130050
2006,1,9999,DHB99,285
2006,1,9999,DHB9999,1644579
2006,1,9999,DHB777,1644294
2006,2,9999,DHB01,
2006,2,9999,DHB02,
2006,2,9999,DHB03,
2006,2,9999,DHB04,
2006,2,9999,DHB05,
2006,2,9999,DHB06,
2006,2,9999,DHB07,
2006,2,9999,DHB08,
2006,2,9999,DHB09,
2006,2,9999,DHB10,
2006,2,9999,DHB11,
2006,2,9999,DHB12,
2006,2,9999,DHB13,
2006,2,9999,DHB14,
2006,2,9999,DHB15,
2006,2,9999,DHB16,
2006,2,9999,DHB17,
2006,2,9999,DHB18,
2006,2,9999,DHB19,
2006,2,9999,DHB22,
2006,2,9999,DHB99,
2006,2,9999,DHB9999,
2006,2,9999,DHB777,
2006,99,9999,DHB01,
2006,99,9999,DHB02,
2006,99,9999,DHB03,
2006,99,9999,DHB04,
2006,99,9999,DHB05,
2006,99,9999,DHB06,
2006,99,9999,DHB07,
2006,99,9999,DHB08,
2006,99,9999,DHB09,
2006,99,9999,DHB10,
2006,99,9999,DHB11,
2006,99,9999,DHB12,
2006,99,9999,DHB13,
2006,99,9999,DHB14,
2006,99,9999,DHB15,
2006,99,9999,DHB16,
2006,99,9999,DHB17,
2006,99,9999,DHB18,
2006,99,9999,DHB19,
2006,99,9999,DHB22,
2006,99,9999,DHB99,
2006,99,9999,DHB9999,
2006,99,9999,DHB777,
2006,1,11,CMB07601,17715
2006,1,11,CMB07602,30063
2006,1,11,CMB07603,14220
2006,1,11,CMB07604,27720
2006,1,11,CMB07605,19857
2006,1,11,CMB07606,31911
2006,1,11,CMB07607,15723
2006,1,11,CMB07608,477
2006,1,11,CMB07609,3534
2006,1,11,CMB07610,26973
2006,1,11,CMB07611,22980
2006,1,11,CMB07612,31335
2006,1,11,CMB07613,16200
2006,1,11,CMB07614,28095
2006,1,11,CMB07615,22923
2006,1,11,CMB07616,37203
2006,1,11,CMB07617,16656
2006,1,11,CMB07618,19296
2006,1,11,CMB07619,21795
2006,1,11,CMB07620,13722
2006,1,11,CMB07621,20214
2006,2,11,CMB07601,57
2006,2,11,CMB07602,57
2006,2,11,CMB07603,27
2006,2,11,CMB07604,33
2006,2,11,CMB07605,48
2006,2,11,CMB07606,54
2006,2,11,CMB07607,12
2006,2,11,CMB07608,12
2006,2,11,CMB07609,27
2006,2,11,CMB07610,195
2006,2,11,CMB07611,36
2006,2,11,CMB07612,150
2006,2,11,CMB07613,36
2006,2,11,CMB07614,45
2006,2,11,CMB07615,39
2006,2,11,CMB07616,39
2006,2,11,CMB07617,75
2006,2,11,CMB07618,48
2006,2,11,CMB07619,33
2006,2,11,CMB07620,27
2006,2,11,CMB07621,36
2006,99,11,CMB07601,17772
2006,99,11,CMB07602,30123
2006,99,11,CMB07603,14247
